fecha,T,HR,Vv,Dv,Gh
2011-09-14 10:00,18.47,33.98,3.02,156.13,813.44
2011-09-14 11:00,19.35,31.02,2.84,107.09,758.72
2011-09-14 12:00,19.78,30.69,2.94,133.7,714.95
2011-09-14 13:00,20.63,28.21,3.03,132.43,907.7
2011-09-14 14:00,18.68,35.06,4.02,106.75,285.78
2011-09-14 15:00,17.88,37.26,3.53,107.77,249.17
2011-09-14 16:00,17.66,38.26,2.48,62.68,118.08
2011-09-14 17:00,16.24,46.32,2.46,0,17.9
2011-09-14 18:00,15.34,45.35,2.17,95.43,0
2011-09-14 19:00,14.55,53.57,1.54,0,0
2011-09-14 20:00,13.1,59.29,1.06,335.34,0
2011-09-14 21:00,12.88,56.56,1.07,286.4,0
2011-09-14 22:00,12.09,57.82,1.02,283.75,0
2011-09-14 23:00,11.33,62.39,1.49,279.14,0
2011-09-15 00:00,11.25,60.64,1.47,275.89,0
2011-09-15 01:00,11.19,57.35,1.99,211.93,0
2011-09-15 02:00,11.25,55.72,2.88,201.79,0
2011-09-15 03:00,11.22,53.54,2.32,200.79,0
2011-09-15 04:00,11.14,52.57,2.57,193.29,0
2011-09-15 05:00,11.18,54.02,3.13,195.49,0
2011-09-15 06:00,11.5,55.1,3.58,200.26,11.45
2011-09-15 07:00,12.71,53.23,3.29,203.66,177.92
2011-09-15 08:00,15.57,45.72,3.47,202.71,546.96
2011-09-15 09:00,17.22,39.76,3.13,198.62,757.42
2011-09-15 10:00,17.96,37.55,3.19,151.54,702.46
2011-09-15 11:00,18.24,36.87,2.71,149.7,608.91
2011-09-15 12:00,20,31.48,3.2,118.49,1148.9
2011-09-15 13:00,20.6,30.19,3.16,107.95,1074.9
2011-09-15 14:00,20.05,31.42,2.27,0,327.07
2011-09-15 15:00,18.02,43.94,3.66,0,149.6
2011-09-15 16:00,16.76,52.2,3.49,0,86.67
2011-09-15 17:00,15.92,53.66,3.57,0,13.67
2011-09-15 18:00,15.33,54.14,2.87,0,0
2011-09-15 19:00,14.66,58.52,2.77,0,0
2011-09-15 20:00,13.47,72.23,1.96,80.4,0
2011-09-15 21:00,12.07,86.96,1.47,175.68,0
2011-09-15 22:00,12.29,83.87,0.99,173.85,0
2011-09-15 23:00,11.46,87.74,1.22,164.97,0
2011-09-16 00:00,11.12,92.71,0.9,66.08,0
2011-09-16 01:00,11.1,91.71,1.06,159.15,0
2011-09-16 02:00,10.7,91.43,1.47,172.54,0
2011-09-16 03:00,10.26,89.01,0.94,207.43,0
2011-09-16 04:00,9.34,88.05,0.96,245.21,0
2011-09-16 05:00,9.72,85.88,1.16,172.71,0
2011-09-16 06:00,10.1,79.45,0.94,262.64,41.63
2011-09-16 07:00,13.87,60.64,2.79,159.77,268.14
2011-09-16 08:00,15.49,56.11,1.99,135.01,501.24
2011-09-16 09:00,17.23,50.45,1.5,0,729.4
2011-09-16 10:00,18.34,43.65,1.63,86.55,595.66
2011-09-16 11:00,18.58,39.99,1.97,23.51,652.35
2011-09-16 12:00,19.84,36.41,2.45,153.53,858.81
2011-09-16 13:00,20.31,36.17,2.26,26.89,474.86
2011-09-16 14:00,17.45,51.13,3.65,0,119.8
2011-09-16 15:00,17.45,49.77,3.76,0,343.76
2011-09-16 16:00,16.61,51.92,3.04,0,80.05
2011-09-16 17:00,15.02,67.82,2.85,184.25,8.09
2011-09-16 18:00,12.89,86.91,2.11,102.34,0
2011-09-16 19:00,12.01,89.36,1.33,304.41,0
2011-09-16 20:00,11.98,90.07,1.3,133.18,0
2011-09-16 21:00,11.99,92.74,1.2,149.5,0
2011-09-16 22:00,11.8,94,1.23,158.14,0
2011-09-16 23:00,11.88,92.13,1.04,41.05,0
2011-09-17 00:00,11.61,94.36,1.16,157.55,0
2011-09-17 01:00,11.67,92.61,1.52,170.94,0
2011-09-17 02:00,11.49,89.66,1.18,165.86,0
2011-09-17 03:00,11.24,89.87,0.94,214.34,0
2011-09-17 04:00,10.81,94.46,1.03,104.3,0
2011-09-17 05:00,10.71,94.43,0.82,114.57,0
2011-09-17 06:00,10.91,93.22,0.67,160.14,20.44
2011-09-17 07:00,12.42,85.79,1.22,138.65,196.49
2011-09-17 08:00,13.4,80.89,1.45,124.17,316.63
2011-09-17 09:00,15.88,67.58,1.56,148.4,774.35
2011-09-17 10:00,17.67,53.52,2.08,121.83,923.98
2011-09-17 11:00,18.7,47.47,1.75,0.46,682.67
2011-09-17 12:00,17.91,48.8,2.77,153.95,449.53
2011-09-17 13:00,16.75,53.93,3.29,212.4,607.41
2011-09-17 14:00,15.63,64.57,3.35,311.44,198.65
2011-09-17 15:00,11.52,97.51,2.25,350.1,38.55
2011-09-17 16:00,13.16,88.22,1.1,145.53,163.92
2011-09-17 17:00,13.27,84.4,1.88,155.08,50.15
2011-09-17 18:00,12.07,92.72,1.84,171.69,0
2011-09-17 19:00,11.32,93.36,1.55,168.2,0
2011-09-17 20:00,11.24,94.41,1.58,174.64,0
2011-09-17 21:00,11.32,94.59,1.31,145.22,0
2011-09-17 22:00,10.71,96.51,1.38,128.9,0
2011-09-17 23:00,10.68,97.04,0.97,107.76,0
2011-09-18 00:00,10.62,97.38,0.95,168.45,0
2011-09-18 01:00,10.6,95.85,1.21,164.17,0
2011-09-18 02:00,10.03,95.53,1.33,166.66,0
2011-09-18 03:00,9.79,92.46,0.83,258.4,0
2011-09-18 04:00,9.6,91.92,1.01,207.27,0
2011-09-18 05:00,9.34,91.89,0.92,336.33,0
2011-09-18 06:00,9.32,91.44,1.12,265.47,18.02
2011-09-18 07:00,10.87,83.47,0.81,339.48,169.94
2011-09-18 08:00,14.56,66.2,1.51,166.7,542.97
2011-09-18 09:00,14.35,71.17,1.92,148.8,553.84
2011-09-18 10:00,16.47,63.26,1.49,34.96,707.06
2011-09-18 11:00,16.97,58.61,1.92,35.79,438.71
2011-09-18 12:00,16.75,60.07,2.32,60.81,830.82
2011-09-18 13:00,16.94,59.06,2.27,0,342.49
2011-09-18 14:00,11.46,85.68,2.89,202.18,39.22
2011-09-18 15:00,12.48,87.37,1.28,342.08,245.88
2011-09-18 16:00,14.3,71.31,1.31,26.56,216.27
2011-09-18 17:00,13.41,75.7,0.93,351.43,32.4
2011-09-18 18:00,11.78,81.71,0.81,341.36,0.03
2011-09-18 19:00,10.67,85.72,0.78,336.34,0
2011-09-18 20:00,10.39,88.71,0.7,279.91,0
2011-09-18 21:00,10.37,94.23,1.02,170.77,0
2011-09-18 22:00,10.17,95.71,0.92,251.63,0
2011-09-18 23:00,10.24,94.18,1.07,238.03,0
2011-09-19 00:00,10.31,91.75,0.74,323.59,0
2011-09-19 01:00,10.41,89.7,0.87,218.42,0
2011-09-19 02:00,10.2,88.45,0.8,208.85,0
2011-09-19 03:00,9.91,90.8,0.74,229.05,0
2011-09-19 04:00,9.87,91.13,0.72,186.81,0
2011-09-19 05:00,8.86,92.44,0.76,326.67,0
2011-09-19 06:00,9.58,89.89,0.83,331.01,42.69
2011-09-19 07:00,13.93,70.97,1.49,132.25,245.76
2011-09-19 08:00,15.18,63.43,2.14,165.74,476.6
2011-09-19 09:00,16.95,53.35,1.86,160.2,754.05
2011-09-19 10:00,18.3,43.92,2.15,146.77,960.1
2011-09-19 11:00,19.05,41.53,2.39,82.64,1097.31
2011-09-19 12:00,18.81,40.16,2.62,102.88,521.99
2011-09-19 13:00,18.38,43.59,2.48,7.17,272.47
2011-09-19 14:00,18.09,49.31,3.19,0,690.84
2011-09-19 15:00,17.22,57.01,2.76,339.26,157.35
2011-09-19 16:00,15.99,66.09,1.94,146.97,243.54
2011-09-19 17:00,15.57,61.73,2.77,0,32.41
2011-09-19 18:00,14.83,65.55,2.74,0,0
2011-09-19 19:00,14.04,71.15,2.26,5.25,0
2011-09-19 20:00,13.73,73.31,2.29,0,0
2011-09-19 21:00,13.44,72.68,2.22,0,0
2011-09-19 22:00,12.8,79.5,1.27,0,0
2011-09-19 23:00,12.44,84.03,0.87,179.47,0
2011-09-20 00:00,11.61,92.61,1.01,158.78,0
2011-09-20 01:00,11.55,92.79,0.75,57.21,0
2011-09-20 02:00,11.65,88.98,1.08,0,0
2011-09-20 03:00,11.3,91.07,1.09,150.13,0
2011-09-20 04:00,10.72,94.48,0.69,168.14,0
2011-09-20 05:00,10.45,93.43,0.94,197.11,0
2011-09-20 06:00,10.01,90.83,0.99,160.61,39.74
2011-09-20 07:00,12.8,80.63,1.44,162.26,241.91
2011-09-20 08:00,15.84,60.98,1.36,107.69,531.61
2011-09-20 09:00,17.18,45.29,1.77,73.11,818.8
2011-09-20 10:00,17.82,41.38,2.25,90.82,1003.07
2011-09-20 11:00,17.79,40.19,2.85,140.67,851.45
2011-09-20 12:00,19.2,34.72,2.91,115.2,1142.93
2011-09-20 13:00,20.21,30.89,2.69,84.8,889.82
2011-09-20 14:00,19.75,34.58,2.72,142.43,580.33
2011-09-20 15:00,18.99,38.52,2.65,0,279.61
2011-09-20 16:00,17.27,50.68,2.32,1.52,39.3
2011-09-20 17:00,16.33,56.5,2.34,0,33.08
2011-09-20 18:00,15.1,66.28,2.09,0,0
2011-09-20 19:00,14.24,69.26,1.69,0,0
2011-09-20 20:00,13.39,68.34,1.29,348.48,0
2011-09-20 21:00,12.38,69.44,1.04,349.7,0
2011-09-20 22:00,11.82,76.76,0.86,308.03,0
2011-09-20 23:00,11.05,91.39,1.39,178.43,0
2011-09-21 00:00,10.78,90.35,1.14,220.34,0
2011-09-21 01:00,10.11,87.3,0.78,293.05,0
2011-09-21 02:00,9.83,85.08,0.96,265.84,0
2011-09-21 03:00,9.63,85.91,0.88,301.16,0
2011-09-21 04:00,9.84,78.74,1.24,199.74,0
2011-09-21 05:00,10.61,65.03,1.84,221.39,0
2011-09-21 06:00,12.2,56.33,2.82,191.29,51.75
2011-09-21 07:00,14.11,50.1,3.88,206.5,291.36
2011-09-21 08:00,16.22,42.71,2.78,219.47,560.37
2011-09-21 09:00,17.78,37.61,2.4,170.73,793.68
2011-09-21 10:00,18.7,35.44,2.11,18.35,967.48
2011-09-21 11:00,18.94,34.95,2.05,101.33,630.66
2011-09-21 12:00,19.93,32.08,2.95,100.74,1101.87
2011-09-21 13:00,20.59,31.08,2.18,111.84,810.35
2011-09-21 14:00,19.78,37.81,2.67,0,296.99
2011-09-21 15:00,17.79,51.3,3.88,0,133.17
2011-09-21 16:00,16.82,53.14,3.53,0,208.34
2011-09-21 17:00,16.23,58.06,3.15,0,76.57
2011-09-21 18:00,14.77,65.9,2.69,0,0.84
2011-09-21 19:00,14.06,73.94,1.5,77.9,0
2011-09-21 20:00,13.61,75.76,1.8,0,0
2011-09-21 21:00,13.44,76.66,0.78,98.1,0
2011-09-21 22:00,13.14,80.42,0.97,291.09,0
2011-09-21 23:00,12.77,78.83,1.1,288.88,0
2011-09-22 00:00,12.84,79.51,0.96,154.41,0
2011-09-22 01:00,11.94,79.17,0.88,318.4,0
2011-09-22 02:00,12.44,71.13,1.32,248.89,0
2011-09-22 03:00,11.9,80.13,0.92,170.07,0
2011-09-22 04:00,12.56,65.13,2.3,188.7,0
2011-09-22 05:00,11.22,76.58,0.81,346.25,0
2011-09-22 06:00,11.48,76.94,0.8,217.17,48.98
2011-09-22 07:00,15.39,62.23,1.39,48.77,238.44
2011-09-22 08:00,15.88,52.74,2.11,168.47,424.09
2011-09-22 09:00,17.3,45.13,2.83,169.51,802.11
2011-09-22 10:00,18.62,41.82,2.47,121.29,963.18
2011-09-22 11:00,19.09,40.74,2.44,97.86,919.79
2011-09-22 12:00,19.18,38.54,2.26,123.55,620.52
2011-09-22 13:00,19.74,35.38,2.87,114.98,617.07
2011-09-22 14:00,19.71,35.68,2.46,106.55,545.93
2011-09-22 15:00,18.99,40.35,2.9,52.67,376.85
2011-09-22 16:00,17.32,53.24,3.72,0,127.48
2011-09-22 17:00,16.56,55.91,2.45,0,18.66
2011-09-22 18:00,16.02,59.88,2.61,0,0
2011-09-22 19:00,15.39,60.8,3.34,0,0
2011-09-22 20:00,14.68,61.06,3.09,0,0
2011-09-22 21:00,14.15,64.09,1.85,0,0
2011-09-22 22:00,12.96,76.95,1.17,62.69,0
2011-09-22 23:00,12.66,80.96,0.98,57.49,0
2011-09-23 00:00,11.64,92.64,1.28,126.98,0
2011-09-23 01:00,11.81,90.8,1.19,50.6,0
2011-09-23 02:00,11.58,91.09,1.3,136.78,0
2011-09-23 03:00,11.47,90.7,1.06,123.15,0
2011-09-23 04:00,11.14,89.85,0.78,59.81,0
2011-09-23 05:00,10.95,93.07,1.5,160.14,0
2011-09-23 06:00,11.23,90.44,1.49,167.07,27.21
2011-09-23 07:00,14.81,68.98,1.2,99.27,320.02
2011-09-23 08:00,16.61,60.17,1.49,73.25,544.23
2011-09-23 09:00,17.51,54.57,2,101.22,777.83
2011-09-23 10:00,18.79,46.42,2.07,17.48,779.27
2011-09-23 11:00,18.88,42.02,1.92,29.75,410.96
2011-09-23 12:00,19.29,43.63,3.21,0,786.85
2011-09-23 13:00,18.53,46.19,3.03,0,275.8
2011-09-23 14:00,17.15,54.88,2.23,166.62,92.13
2011-09-23 15:00,15.8,65.45,1.83,169.38,180.91
2011-09-23 16:00,15.83,68.48,2.08,167.86,166.22
2011-09-23 17:00,14.27,80.25,1.83,137.66,21.61
2011-09-23 18:00,13.76,87.39,1.75,141.74,0
2011-09-23 19:00,12.25,92.25,2.61,175.51,0
2011-09-23 20:00,11.63,86.52,1.32,193.45,0
2011-09-23 21:00,11.76,87.9,1.58,172.85,0
2011-09-23 22:00,11.2,91.41,0.87,316.83,0
2011-09-23 23:00,10.96,91.7,0.74,265.04,0
2011-09-24 00:00,10.67,91.6,0.74,260.47,0
2011-09-24 01:00,10.49,92.14,0.87,312.81,0
2011-09-24 02:00,9.95,89.9,0.91,303.43,0
2011-09-24 03:00,10.31,89.78,0.72,305.66,0
2011-09-24 04:00,10.08,85.12,0.83,285.5,0
2011-09-24 05:00,9.39,86.45,0.92,267.46,0
2011-09-24 06:00,10.9,83.37,1.19,213.68,37.95
2011-09-24 07:00,13.88,67.39,2.18,163.69,285.93
2011-09-24 08:00,15.58,55.06,2.73,170.82,573.29
2011-09-24 09:00,17.91,46.19,1.87,159.61,756.51
2011-09-24 10:00,18.58,46.27,1.81,115.11,900.52
2011-09-24 11:00,19.75,39.3,1.68,327.59,791.18
2011-09-24 12:00,19.94,38.8,1.9,51.1,595.42
2011-09-24 13:00,20.08,38.84,2.67,0,778.73
2011-09-24 14:00,19.48,47.27,4.18,0,728.3
2011-09-24 15:00,18.6,48.57,4.24,0,503.39
2011-09-24 16:00,17.76,49.47,3.39,0,198.58
2011-09-24 17:00,15.54,65.14,2.64,118.34,17.5
2011-09-24 18:00,13.04,83.44,3,174.27,0
2011-09-24 19:00,12.53,86.15,1.57,147.73,0
2011-09-24 20:00,12.64,88.69,1.27,16.01,0
2011-09-24 21:00,11.96,89.98,1.36,107.36,0
2011-09-24 22:00,11.66,93.99,1.31,106.45,0
2011-09-24 23:00,11,98.06,1.71,113.38,0
2011-09-25 00:00,10.51,98.62,0.93,61.26,0
2011-09-25 01:00,9.88,98.08,0.81,108.46,0
2011-09-25 02:00,9.9,97.51,0.75,89.95,0
2011-09-25 03:00,9.97,94.09,0.9,307.45,0
2011-09-25 04:00,10.02,89.92,0.63,168.85,0
2011-09-25 05:00,9.81,88.88,0.88,189.55,0
2011-09-25 06:00,9.96,84.5,1.27,175.75,30.46
2011-09-25 07:00,11.94,74.78,1.49,168.37,224.88
2011-09-25 08:00,14.84,56.51,3.01,174.02,498.04
2011-09-25 09:00,16.58,50.55,2.81,181.09,721.96
2011-09-25 10:00,16.92,50.96,2.77,166.93,608.87
2011-09-25 11:00,18,46.16,2.35,173.98,619.7
2011-09-25 12:00,17.96,47.8,2.38,106.42,392.58
2011-09-25 13:00,18.63,42.51,2.41,162.97,589
2011-09-25 14:00,18.3,46.89,2.19,98.87,453.27
2011-09-25 15:00,17.38,51.88,1.95,10.9,323.65
2011-09-25 16:00,17.4,51.99,1.64,68.21,125.63
2011-09-25 17:00,15.69,64.04,1.87,0,17.47
2011-09-25 18:00,14.81,65.44,1.79,0,0
2011-09-25 19:00,14.51,68.33,1.13,0,0
2011-09-25 20:00,14.4,66.64,1.14,355.15,0
2011-09-25 21:00,14.01,70.31,1.24,90.22,0
2011-09-25 22:00,13.79,66.21,1.38,197.98,0
2011-09-25 23:00,13.53,61.77,1.57,190.32,0
2011-09-26 00:00,13.38,60.71,1.69,222.75,0
2011-09-26 01:00,13.63,59.07,1.6,211.19,0
2011-09-26 02:00,13.28,62.12,1.33,165.53,0
2011-09-26 03:00,13,64.34,1.46,234.52,0
2011-09-26 04:00,12.72,69.06,1.08,199.63,0
2011-09-26 05:00,12.72,67.67,1.43,136.88,0
2011-09-26 06:00,12.35,71.26,0.92,194.29,20.36
2011-09-26 07:00,13.92,64.78,1.22,67.81,192.9
2011-09-26 08:00,16.28,55.12,1.36,53.57,489.21
2011-09-26 09:00,18.16,44.04,1.9,144.75,888.7
2011-09-26 10:00,18.45,44.33,1.89,65.48,790.69
2011-09-26 11:00,18.26,43.29,2.03,103.7,596.45
2011-09-26 12:00,18.72,39.1,3.66,108.12,846.24
2011-09-26 13:00,18.98,38,3.61,111.63,908.07
2011-09-26 14:00,18.66,37.9,3.04,94.81,457.4
2011-09-26 15:00,17.39,44.7,2.64,106.51,217.39
2011-09-26 16:00,18.22,39.88,2.56,116.1,338.7
2011-09-26 17:00,16.21,48.1,2.47,63.67,32.09
2011-09-26 18:00,15.05,62.71,1.84,135.85,0.09
2011-09-26 19:00,14.66,57.37,1.72,135.43,0
2011-09-26 20:00,14.09,59.29,0.99,2.72,0
2011-09-26 21:00,12.69,67.73,1.41,0,0
2011-09-26 22:00,13.36,59.3,1.41,194.3,0
2011-09-26 23:00,13.01,58.45,1.26,228.32,0
2011-09-27 00:00,12.91,57.57,1.34,205.09,0
2011-09-27 01:00,12.45,58.9,1.32,246.54,0
2011-09-27 02:00,12.46,56.5,1.31,298.69,0
2011-09-27 03:00,12.22,57.14,1.13,202.41,0
2011-09-27 04:00,12.19,57.06,1.53,250.74,0
2011-09-27 05:00,12.41,56.72,1.41,250.74,0
2011-09-27 06:00,13.05,54.82,1.11,299.16,28.28
2011-09-27 07:00,14.17,51.08,1.69,226.7,147.57
2011-09-27 08:00,15.72,45.04,1.99,165.47,365.13
2011-09-27 09:00,17.23,41.75,2.65,166.25,838
2011-09-27 10:00,17.97,40.73,2.46,148.71,796.77
2011-09-27 11:00,17.49,41.56,3.68,109.82,607.12
2011-09-27 12:00,18.2074701839,40.8431055572,3.44,133.55,693.1426013512
2011-09-27 13:00,18.2531966982,40.5344650878,3.45,66.858,582.343743856
2011-09-27 14:00,18.23,38.64,2.96,107.98,483.57
2011-09-27 15:00,18.24,38.68,3.06,125.09,352.34
2011-09-27 16:00,16.98,40.92,3.83,123.29,187.99
2011-09-27 17:00,15.75,42.87,2.7,124.05,23.89
2011-09-27 18:00,14.83,46.25,1.76,42.45,0
2011-09-27 19:00,14.26,47.64,1.46,136.22,0
2011-09-27 20:00,13.15,52.3,1.23,264.14,0
2011-09-27 21:00,12.58,52.05,1.05,236.73,0
2011-09-27 22:00,12.4,52.33,2.04,196.09,0
2011-09-27 23:00,12.4,49.47,2.15,195.49,0
2011-09-28 00:00,12.08,49.94,2.52,202.52,0
2011-09-28 01:00,11.72,53.28,2.75,214.72,0
2011-09-28 02:00,11.67,54.14,3.26,200.53,0
2011-09-28 03:00,12.06,54.2,3,205.19,0
2011-09-28 04:00,12.05,56.09,2.42,181.19,0
2011-09-28 05:00,11.21,62.04,1.27,151.97,0
2011-09-28 06:00,12.31,58.76,2.44,175.12,44.74
2011-09-28 07:00,13.55,55.11,2.02,187.03,148.59
2011-09-28 08:00,15.87,47.79,2.09,175.42,469.76
2011-09-28 09:00,16.86,44.53,2.11,165.67,669.51
2011-09-28 10:00,17.2,43.46,2.72,165.5,631.67
2011-09-28 11:00,17.35,41.75,2.42,167.92,440.67
2011-09-28 12:00,17.76,43.07,2.58,213.75,491.34
2011-09-28 13:00,18.75,39.69,2.48,173.81,573.48
2011-09-28 14:00,19.17,35.34,2.29,105.42,537.6
2011-09-28 15:00,18.09,40.28,2.79,118.26,265.61
2011-09-28 16:00,17.49,42.1,2.83,69.9,248.18
2011-09-28 17:00,16.36,40.72,3.33,94.6,50.24
2011-09-28 18:00,14.96,42.23,3.12,107.42,0
2011-09-28 19:00,13.95,46.78,1.75,185.45,0
2011-09-28 20:00,13.42,50.72,2.45,193.25,0
2011-09-28 21:00,13.02,51.54,2.84,210.05,0
2011-09-28 22:00,12.53,54.2,3.19,207.78,0
2011-09-28 23:00,12.19,55.06,3.41,207.41,0
2011-09-29 00:00,12.08,54.62,3.75,189.19,0
2011-09-29 01:00,11.91,54.7,3.41,200.69,0
2011-09-29 02:00,11.65,55.75,3.09,196.26,0
2011-09-29 03:00,11.56,56.39,3.02,199.35,0
2011-09-29 04:00,11.36,57.58,2.98,190.85,0
2011-09-29 05:00,11.32,57.4,2.64,179.3,0
2011-09-29 06:00,12.75,52.52,2.17,172.93,58.04
2011-09-29 07:00,15.22,46.96,1.32,59.53,280.99
2011-09-29 08:00,16.94,39.92,2.49,173.68,556.98
2011-09-29 09:00,17.92,42.19,2.03,128.31,796.09
2011-09-29 10:00,19.96,32.2,1.43,100.26,972.34
2011-09-29 11:00,20.14,33.16,2.55,126.22,1102.84
2011-09-29 12:00,21.37,30.79,2.04,82.42,1004.49
2011-09-29 13:00,21,33.99,2.96,7.25,571.15
2011-09-29 14:00,18.53,47.6,3.83,0,209.61
2011-09-29 15:00,17.29,50.45,4.05,0,129.87
2011-09-29 16:00,16.63,53.02,2.5,0,85.96
2011-09-29 17:00,14.68,70.09,2.22,97.86,27.51
2011-09-29 18:00,12.94,89.13,1.44,179.87,0
2011-09-29 19:00,12.92,89.74,1.15,139.29,0
2011-09-29 20:00,12.23,92.58,1.78,164.9,0
2011-09-29 21:00,12.21,92.56,1.09,153.6,0
2011-09-29 22:00,11.95,94.3,1.38,151.91,0
2011-09-29 23:00,11.76,91.85,1.76,186.68,0
2011-09-30 00:00,11.8,78.43,1.47,189.55,0
2011-09-30 01:00,11.37,81.63,0.77,317.87,0
2011-09-30 02:00,11.66,76.84,2.13,190.34,0
2011-09-30 03:00,11.94,66.54,2.43,186.31,0
2011-09-30 04:00,11.82,64.5,2.5,196.52,0
2011-09-30 05:00,11.95,61.7,2.6,192.15,0
2011-09-30 06:00,13,57.16,3.17,198.7,62.28
2011-09-30 07:00,14.85,50.62,3.51,192.86,309.97
2011-09-30 08:00,16.48,46.02,3.14,189.29,580.49
2011-09-30 09:00,18.22,39.66,2.59,170.82,805.62
2011-09-30 10:00,19.89,35.16,1.95,161.61,982.77
2011-09-30 11:00,19.87,35.13,2.15,89.09,646.72
2011-09-30 12:00,20.57,34.62,3.06,139.01,1016.66
2011-09-30 13:00,19.34,47.54,3.84,0,632.29
2011-09-30 14:00,19.56,46.06,3.73,0,795.49
2011-09-30 15:00,18.11,49.38,3.26,0,243.1
2011-09-30 16:00,17.6,53.6,3.64,117.14,210.55
2011-09-30 17:00,14.2,65.59,3.81,171.58,0.71
2011-09-30 18:00,12.33,84.05,1.93,144.66,0
2011-09-30 19:00,12.37,84.79,0.89,258.18,0
2011-09-30 20:00,12.35,87.59,1.42,139.03,0
2011-09-30 21:00,11.92,92.31,1.16,188.92,0
2011-09-30 22:00,11.99,91.35,0.86,67.01,0
2011-09-30 23:00,11.41,94.98,1.52,124.61,0
2011-10-01 00:00,11.68,94.39,0.7,249.91,0
2011-10-01 01:00,11.59,92.76,1.33,144.04,0
2011-10-01 02:00,11.09,95,1.44,107.9,0
2011-10-01 03:00,11.17,92.69,1.03,121.6,0
2011-10-01 04:00,11.12,91.59,0.79,103.92,0
2011-10-01 05:00,10.76,93.11,0.79,122.12,0
2011-10-01 06:00,10.83,89.97,0.65,296.82,28.18
2011-10-01 07:00,12.14,86.15,1.16,180.21,154.67
2011-10-01 08:00,13.89,77.34,1.34,127.24,312.03
2011-10-01 09:00,16.1,65.54,1.37,69.44,442.74
2011-10-01 10:00,17.5,53.08,1.26,6.65,456.31
2011-10-01 11:00,19.13,44.95,1.8,0,845.08
2011-10-01 12:00,18.66,46.73,2.45,0,365.89
2011-10-01 13:00,17.92,49.64,3.61,0,410.11
2011-10-01 14:00,18.49,50.82,3.69,0,586.7
2011-10-01 15:00,17.91,51.32,3.8,0,385.36
2011-10-01 16:00,16.1,61.62,2.59,116.46,63.35
2011-10-01 17:00,14.7,71.17,2.09,157.38,23.32
2011-10-01 18:00,13.47,77.88,1.52,127.81,0
2011-10-01 19:00,12.8,80.47,1.26,127.64,0
2011-10-01 20:00,13,78.28,0.87,9.49,0
2011-10-01 21:00,12.61,81.01,1.22,133.56,0
2011-10-01 22:00,12.03,87.42,1.43,129.3,0
2011-10-01 23:00,11.8,89.56,1.07,169.83,0
2011-10-02 00:00,11.98,88.67,1.21,187.46,0
2011-10-02 01:00,11.72,84.32,0.86,336.59,0
2011-10-02 02:00,11.08,83.11,0.9,303.43,0
2011-10-02 03:00,10.94,89.33,0.88,234.8,0
2011-10-02 04:00,10.59,86.31,0.74,317.85,0
2011-10-02 05:00,10.57,87.32,1.06,192.09,0
2011-10-02 06:00,10.83,86.39,1.6,175.56,30.62
2011-10-02 07:00,11.72,79.97,1.15,191.96,118.3
2011-10-02 08:00,13.02,74.34,1.02,18.9,147.39
2011-10-02 09:00,13.41,74.37,1.32,114.59,208.73
2011-10-02 10:00,14.14,71.04,1.54,41.13,273.8
2011-10-02 11:00,16.25,56.72,1.91,359.06,589.88
2011-10-02 12:00,17.67,48.24,1.56,267.43,441.47
2011-10-02 13:00,18.72,44.35,1.78,143.62,739.24
2011-10-02 14:00,18.97,43.66,1.79,0,382.67
2011-10-02 15:00,17.18,57.56,3.41,0,161.47
2011-10-02 16:00,16.23,64.25,2.82,7.37,159.12
2011-10-02 17:00,14.39,77.29,2.47,143.75,29.89
2011-10-02 18:00,12.73,87.04,2.36,122.17,0
2011-10-02 19:00,11.89,87.61,2.12,194.35,0
2011-10-02 20:00,11.26,92.21,2.06,183.23,0
2011-10-02 21:00,11.19,92.61,1.35,210.52,0
2011-10-02 22:00,11.21,90.3,0.88,285.41,0
2011-10-02 23:00,11,90.69,0.74,278.18,0
2011-10-03 00:00,11.16,89.48,0.94,188.69,0
2011-10-03 01:00,10.83,91.33,0.6,298.44,0
2011-10-03 02:00,10.9,91.34,0.48,297.98,0
2011-10-03 03:00,10.91,91.69,0.51,320.4,0
2011-10-03 04:00,10.75,91.89,0.5,333.89,0
2011-10-03 05:00,10.86,91.2,0.85,192.8,0
2011-10-03 06:00,10.87,90.03,0.75,230.85,29.14
2011-10-03 07:00,12.75,80.34,1.08,211.76,202.48
2011-10-03 08:00,15.25,66.62,1.78,158.43,492.79
2011-10-03 09:00,16.15,63.35,2.06,152.06,635.84
2011-10-03 10:00,18.31,48.29,1.73,104.25,960.93
2011-10-03 11:00,18.76,45.95,1.84,56.85,613.39
2011-10-03 12:00,18.61,49.25,2.28,0,669.68
2011-10-03 13:00,17.47,57.47,2.04,0,208.77
2011-10-03 14:00,16.44,62.81,2.98,0,201.08
2011-10-03 15:00,15.36,71.49,2.73,358.72,137.17
2011-10-03 16:00,12.9,84.41,3.27,180.54,7.3
2011-10-03 17:00,12.05,88.23,2.02,176.76,1.85
2011-10-03 18:00,11.6,91.98,1.91,145.65,0
2011-10-03 19:00,10.83,96.47,1.75,139.73,0
2011-10-03 20:00,10.84,97.45,1.46,170.89,0
2011-10-03 21:00,10.73,98.05,1.5,139.25,0
2011-10-03 22:00,10.51,98.75,1.39,116,0
2011-10-03 23:00,10.41,99,1.31,158.58,0
